=== Symbol Debug Test ===
Enter Rust code (Ctrl+D to finish):
Father relationships set successfully.
Self and Self semantic checking completed successfully.
Namespace semantic checking completed successfully.

=== Symbol Debug Output ===
Node: Function(pm_rand_update) | Type: FunctionNode              | Symbol: Symbol{name='pm_rand_update', kind=FUNCTION, scopeLevel=0}
Node: output_table         | Type: IdentifierNode            | Symbol: Symbol{name='output_table', kind=PARAMETER, scopeLevel=1}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='STATE_B', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(STATE_B) | Type: PathExprSegNode           | Symbol: Symbol{name='STATE_B', kind=CONSTANT, scopeLevel=0}
Node: STATE_B              | Type: IdentifierNode            | Symbol: Symbol{name='STATE_B', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='INPUT_X', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(INPUT_X) | Type: PathExprSegNode           | Symbol: Symbol{name='INPUT_X', kind=CONSTANT, scopeLevel=0}
Node: INPUT_X              | Type: IdentifierNode            | Symbol: Symbol{name='INPUT_X', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='output_table', kind=PARAMETER, scopeLevel=1}
Node: PathExprSeg(output_table) | Type: PathExprSegNode           | Symbol: Symbol{name='output_table', kind=PARAMETER, scopeLevel=1}
Node: output_table         | Type: IdentifierNode            | Symbol: Symbol{name='output_table', kind=PARAMETER, scopeLevel=1}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='STATE_B', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(STATE_B) | Type: PathExprSegNode           | Symbol: Symbol{name='STATE_B', kind=CONSTANT, scopeLevel=0}
Node: STATE_B              | Type: IdentifierNode            | Symbol: Symbol{name='STATE_B', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='INPUT_Y', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(INPUT_Y) | Type: PathExprSegNode           | Symbol: Symbol{name='INPUT_Y', kind=CONSTANT, scopeLevel=0}
Node: INPUT_Y              | Type: IdentifierNode            | Symbol: Symbol{name='INPUT_Y', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='output_table', kind=PARAMETER, scopeLevel=1}
Node: PathExprSeg(output_table) | Type: PathExprSegNode           | Symbol: Symbol{name='output_table', kind=PARAMETER, scopeLevel=1}
Node: output_table         | Type: IdentifierNode            | Symbol: Symbol{name='output_table', kind=PARAMETER, scopeLevel=1}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='STATE_B', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(STATE_B) | Type: PathExprSegNode           | Symbol: Symbol{name='STATE_B', kind=CONSTANT, scopeLevel=0}
Node: STATE_B              | Type: IdentifierNode            | Symbol: Symbol{name='STATE_B', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='INPUT_Z', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(INPUT_Z) | Type: PathExprSegNode           | Symbol: Symbol{name='INPUT_Z', kind=CONSTANT, scopeLevel=0}
Node: INPUT_Z              | Type: IdentifierNode            | Symbol: Symbol{name='INPUT_Z', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='transition_table', kind=PARAMETER, scopeLevel=1}
Node: PathExprSeg(transition_table) | Type: PathExprSegNode           | Symbol: Symbol{name='transition_table', kind=PARAMETER, scopeLevel=1}
Node: transition_table     | Type: IdentifierNode            | Symbol: Symbol{name='transition_table', kind=PARAMETER, scopeLevel=1}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='STATE_C', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(STATE_C) | Type: PathExprSegNode           | Symbol: Symbol{name='STATE_C', kind=CONSTANT, scopeLevel=0}
Node: STATE_C              | Type: IdentifierNode            | Symbol: Symbol{name='STATE_C', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='INPUT_X', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(INPUT_X) | Type: PathExprSegNode           | Symbol: Symbol{name='INPUT_X', kind=CONSTANT, scopeLevel=0}
Node: INPUT_X              | Type: IdentifierNode            | Symbol: Symbol{name='INPUT_X', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='STATE_F', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(STATE_F) | Type: PathExprSegNode           | Symbol: Symbol{name='STATE_F', kind=CONSTANT, scopeLevel=0}
Node: STATE_F              | Type: IdentifierNode            | Symbol: Symbol{name='STATE_F', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='transition_table', kind=PARAMETER, scopeLevel=1}
Node: PathExprSeg(transition_table) | Type: PathExprSegNode           | Symbol: Symbol{name='transition_table', kind=PARAMETER, scopeLevel=1}
Node: transition_table     | Type: IdentifierNode            | Symbol: Symbol{name='transition_table', kind=PARAMETER, scopeLevel=1}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='STATE_C', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(STATE_C) | Type: PathExprSegNode           | Symbol: Symbol{name='STATE_C', kind=CONSTANT, scopeLevel=0}
Node: STATE_C              | Type: IdentifierNode            | Symbol: Symbol{name='STATE_C', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='INPUT_Y', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(INPUT_Y) | Type: PathExprSegNode           | Symbol: Symbol{name='INPUT_Y', kind=CONSTANT, scopeLevel=0}
Node: INPUT_Y              | Type: IdentifierNode            | Symbol: Symbol{name='INPUT_Y', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='STATE_G', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(STATE_G) | Type: PathExprSegNode           | Symbol: Symbol{name='STATE_G', kind=CONSTANT, scopeLevel=0}
Node: STATE_G              | Type: IdentifierNode            | Symbol: Symbol{name='STATE_G', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='transition_table', kind=PARAMETER, scopeLevel=1}
Node: PathExprSeg(transition_table) | Type: PathExprSegNode           | Symbol: Symbol{name='transition_table', kind=PARAMETER, scopeLevel=1}
Node: transition_table     | Type: IdentifierNode            | Symbol: Symbol{name='transition_table', kind=PARAMETER, scopeLevel=1}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='STATE_C', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(STATE_C) | Type: PathExprSegNode           | Symbol: Symbol{name='STATE_C', kind=CONSTANT, scopeLevel=0}
Node: STATE_C              | Type: IdentifierNode            | Symbol: Symbol{name='STATE_C', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='INPUT_Z', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(INPUT_Z) | Type: PathExprSegNode           | Symbol: Symbol{name='INPUT_Z', kind=CONSTANT, scopeLevel=0}
Node: INPUT_Z              | Type: IdentifierNode            | Symbol: Symbol{name='INPUT_Z', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='STATE_B', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(STATE_B) | Type: PathExprSegNode           | Symbol: Symbol{name='STATE_B', kind=CONSTANT, scopeLevel=0}
Node: STATE_B              | Type: IdentifierNode            | Symbol: Symbol{name='STATE_B', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='output_table', kind=PARAMETER, scopeLevel=1}
Node: PathExprSeg(output_table) | Type: PathExprSegNode           | Symbol: Symbol{name='output_table', kind=PARAMETER, scopeLevel=1}
Node: output_table         | Type: IdentifierNode            | Symbol: Symbol{name='output_table', kind=PARAMETER, scopeLevel=1}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='STATE_C', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(STATE_C) | Type: PathExprSegNode           | Symbol: Symbol{name='STATE_C', kind=CONSTANT, scopeLevel=0}
Node: STATE_C              | Type: IdentifierNode            | Symbol: Symbol{name='STATE_C', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='INPUT_X', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(INPUT_X) | Type: PathExprSegNode           | Symbol: Symbol{name='INPUT_X', kind=CONSTANT, scopeLevel=0}
Node: INPUT_X              | Type: IdentifierNode            | Symbol: Symbol{name='INPUT_X', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='output_table', kind=PARAMETER, scopeLevel=1}
Node: PathExprSeg(output_table) | Type: PathExprSegNode           | Symbol: Symbol{name='output_table', kind=PARAMETER, scopeLevel=1}
Node: output_table         | Type: IdentifierNode            | Symbol: Symbol{name='output_table', kind=PARAMETER, scopeLevel=1}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='STATE_C', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(STATE_C) | Type: PathExprSegNode           | Symbol: Symbol{name='STATE_C', kind=CONSTANT, scopeLevel=0}
Node: STATE_C              | Type: IdentifierNode            | Symbol: Symbol{name='STATE_C', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='INPUT_Y', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(INPUT_Y) | Type: PathExprSegNode           | Symbol: Symbol{name='INPUT_Y', kind=CONSTANT, scopeLevel=0}
Node: INPUT_Y              | Type: IdentifierNode            | Symbol: Symbol{name='INPUT_Y', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='output_table', kind=PARAMETER, scopeLevel=1}
Node: PathExprSeg(output_table) | Type: PathExprSegNode           | Symbol: Symbol{name='output_table', kind=PARAMETER, scopeLevel=1}
Node: output_table         | Type: IdentifierNode            | Symbol: Symbol{name='output_table', kind=PARAMETER, scopeLevel=1}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='STATE_C', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(STATE_C) | Type: PathExprSegNode           | Symbol: Symbol{name='STATE_C', kind=CONSTANT, scopeLevel=0}
Node: STATE_C              | Type: IdentifierNode            | Symbol: Symbol{name='STATE_C', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='INPUT_Z', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(INPUT_Z) | Type: PathExprSegNode           | Symbol: Symbol{name='INPUT_Z', kind=CONSTANT, scopeLevel=0}
Node: INPUT_Z              | Type: IdentifierNode            | Symbol: Symbol{name='INPUT_Z', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='transition_table', kind=PARAMETER, scopeLevel=1}
Node: PathExprSeg(transition_table) | Type: PathExprSegNode           | Symbol: Symbol{name='transition_table', kind=PARAMETER, scopeLevel=1}
Node: transition_table     | Type: IdentifierNode            | Symbol: Symbol{name='transition_table', kind=PARAMETER, scopeLevel=1}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='STATE_D', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(STATE_D) | Type: PathExprSegNode           | Symbol: Symbol{name='STATE_D', kind=CONSTANT, scopeLevel=0}
Node: STATE_D              | Type: IdentifierNode            | Symbol: Symbol{name='STATE_D', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='INPUT_X', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(INPUT_X) | Type: PathExprSegNode           | Symbol: Symbol{name='INPUT_X', kind=CONSTANT, scopeLevel=0}
Node: INPUT_X              | Type: IdentifierNode            | Symbol: Symbol{name='INPUT_X', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='STATE_H', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(STATE_H) | Type: PathExprSegNode           | Symbol: Symbol{name='STATE_H', kind=CONSTANT, scopeLevel=0}
Node: STATE_H              | Type: IdentifierNode            | Symbol: Symbol{name='STATE_H', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='transition_table', kind=PARAMETER, scopeLevel=1}
Node: PathExprSeg(transition_table) | Type: PathExprSegNode           | Symbol: Symbol{name='transition_table', kind=PARAMETER, scopeLevel=1}
Node: transition_table     | Type: IdentifierNode            | Symbol: Symbol{name='transition_table', kind=PARAMETER, scopeLevel=1}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='STATE_D', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(STATE_D) | Type: PathExprSegNode           | Symbol: Symbol{name='STATE_D', kind=CONSTANT, scopeLevel=0}
Node: STATE_D              | Type: IdentifierNode            | Symbol: Symbol{name='STATE_D', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='INPUT_Y', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(INPUT_Y) | Type: PathExprSegNode           | Symbol: Symbol{name='INPUT_Y', kind=CONSTANT, scopeLevel=0}
Node: INPUT_Y              | Type: IdentifierNode            | Symbol: Symbol{name='INPUT_Y', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='STATE_A', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(STATE_A) | Type: PathExprSegNode           | Symbol: Symbol{name='STATE_A', kind=CONSTANT, scopeLevel=0}
Node: STATE_A              | Type: IdentifierNode            | Symbol: Symbol{name='STATE_A', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='transition_table', kind=PARAMETER, scopeLevel=1}
Node: PathExprSeg(transition_table) | Type: PathExprSegNode           | Symbol: Symbol{name='transition_table', kind=PARAMETER, scopeLevel=1}
Node: transition_table     | Type: IdentifierNode            | Symbol: Symbol{name='transition_table', kind=PARAMETER, scopeLevel=1}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='STATE_D', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(STATE_D) | Type: PathExprSegNode           | Symbol: Symbol{name='STATE_D', kind=CONSTANT, scopeLevel=0}
Node: STATE_D              | Type: IdentifierNode            | Symbol: Symbol{name='STATE_D', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='INPUT_Z', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(INPUT_Z) | Type: PathExprSegNode           | Symbol: Symbol{name='INPUT_Z', kind=CONSTANT, scopeLevel=0}
Node: INPUT_Z              | Type: IdentifierNode            | Symbol: Symbol{name='INPUT_Z', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='STATE_B', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(STATE_B) | Type: PathExprSegNode           | Symbol: Symbol{name='STATE_B', kind=CONSTANT, scopeLevel=0}
Node: STATE_B              | Type: IdentifierNode            | Symbol: Symbol{name='STATE_B', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='output_table', kind=PARAMETER, scopeLevel=1}
Node: PathExprSeg(output_table) | Type: PathExprSegNode           | Symbol: Symbol{name='output_table', kind=PARAMETER, scopeLevel=1}
Node: output_table         | Type: IdentifierNode            | Symbol: Symbol{name='output_table', kind=PARAMETER, scopeLevel=1}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='STATE_D', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(STATE_D) | Type: PathExprSegNode           | Symbol: Symbol{name='STATE_D', kind=CONSTANT, scopeLevel=0}
Node: STATE_D              | Type: IdentifierNode            | Symbol: Symbol{name='STATE_D', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='INPUT_X', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(INPUT_X) | Type: PathExprSegNode           | Symbol: Symbol{name='INPUT_X', kind=CONSTANT, scopeLevel=0}
Node: INPUT_X              | Type: IdentifierNode            | Symbol: Symbol{name='INPUT_X', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='output_table', kind=PARAMETER, scopeLevel=1}
Node: PathExprSeg(output_table) | Type: PathExprSegNode           | Symbol: Symbol{name='output_table', kind=PARAMETER, scopeLevel=1}
Node: output_table         | Type: IdentifierNode            | Symbol: Symbol{name='output_table', kind=PARAMETER, scopeLevel=1}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='STATE_D', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(STATE_D) | Type: PathExprSegNode           | Symbol: Symbol{name='STATE_D', kind=CONSTANT, scopeLevel=0}
Node: STATE_D              | Type: IdentifierNode            | Symbol: Symbol{name='STATE_D', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='INPUT_Y', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(INPUT_Y) | Type: PathExprSegNode           | Symbol: Symbol{name='INPUT_Y', kind=CONSTANT, scopeLevel=0}
Node: INPUT_Y              | Type: IdentifierNode            | Symbol: Symbol{name='INPUT_Y', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='output_table', kind=PARAMETER, scopeLevel=1}
Node: PathExprSeg(output_table) | Type: PathExprSegNode           | Symbol: Symbol{name='output_table', kind=PARAMETER, scopeLevel=1}
Node: output_table         | Type: IdentifierNode            | Symbol: Symbol{name='output_table', kind=PARAMETER, scopeLevel=1}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='STATE_D', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(STATE_D) | Type: PathExprSegNode           | Symbol: Symbol{name='STATE_D', kind=CONSTANT, scopeLevel=0}
Node: STATE_D              | Type: IdentifierNode            | Symbol: Symbol{name='STATE_D', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='INPUT_Z', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(INPUT_Z) | Type: PathExprSegNode           | Symbol: Symbol{name='INPUT_Z', kind=CONSTANT, scopeLevel=0}
Node: INPUT_Z              | Type: IdentifierNode            | Symbol: Symbol{name='INPUT_Z', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='transition_table', kind=PARAMETER, scopeLevel=1}
Node: PathExprSeg(transition_table) | Type: PathExprSegNode           | Symbol: Symbol{name='transition_table', kind=PARAMETER, scopeLevel=1}
Node: transition_table     | Type: IdentifierNode            | Symbol: Symbol{name='transition_table', kind=PARAMETER, scopeLevel=1}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='STATE_E', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(STATE_E) | Type: PathExprSegNode           | Symbol: Symbol{name='STATE_E', kind=CONSTANT, scopeLevel=0}
Node: STATE_E              | Type: IdentifierNode            | Symbol: Symbol{name='STATE_E', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='INPUT_X', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(INPUT_X) | Type: PathExprSegNode           | Symbol: Symbol{name='INPUT_X', kind=CONSTANT, scopeLevel=0}
Node: INPUT_X              | Type: IdentifierNode            | Symbol: Symbol{name='INPUT_X', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='STATE_C', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(STATE_C) | Type: PathExprSegNode           | Symbol: Symbol{name='STATE_C', kind=CONSTANT, scopeLevel=0}
Node: STATE_C              | Type: IdentifierNode            | Symbol: Symbol{name='STATE_C', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='transition_table', kind=PARAMETER, scopeLevel=1}
Node: PathExprSeg(transition_table) | Type: PathExprSegNode           | Symbol: Symbol{name='transition_table', kind=PARAMETER, scopeLevel=1}
Node: transition_table     | Type: IdentifierNode            | Symbol: Symbol{name='transition_table', kind=PARAMETER, scopeLevel=1}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='STATE_E', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(STATE_E) | Type: PathExprSegNode           | Symbol: Symbol{name='STATE_E', kind=CONSTANT, scopeLevel=0}
Node: STATE_E              | Type: IdentifierNode            | Symbol: Symbol{name='STATE_E', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='INPUT_Y', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(INPUT_Y) | Type: PathExprSegNode           | Symbol: Symbol{name='INPUT_Y', kind=CONSTANT, scopeLevel=0}
Node: INPUT_Y              | Type: IdentifierNode            | Symbol: Symbol{name='INPUT_Y', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='STATE_F', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(STATE_F) | Type: PathExprSegNode           | Symbol: Symbol{name='STATE_F', kind=CONSTANT, scopeLevel=0}
Node: STATE_F              | Type: IdentifierNode            | Symbol: Symbol{name='STATE_F', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='transition_table', kind=PARAMETER, scopeLevel=1}
Node: PathExprSeg(transition_table) | Type: PathExprSegNode           | Symbol: Symbol{name='transition_table', kind=PARAMETER, scopeLevel=1}
Node: transition_table     | Type: IdentifierNode            | Symbol: Symbol{name='transition_table', kind=PARAMETER, scopeLevel=1}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='STATE_E', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(STATE_E) | Type: PathExprSegNode           | Symbol: Symbol{name='STATE_E', kind=CONSTANT, scopeLevel=0}
Node: STATE_E              | Type: IdentifierNode            | Symbol: Symbol{name='STATE_E', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='INPUT_Z', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(INPUT_Z) | Type: PathExprSegNode           | Symbol: Symbol{name='INPUT_Z', kind=CONSTANT, scopeLevel=0}
Node: INPUT_Z              | Type: IdentifierNode            | Symbol: Symbol{name='INPUT_Z', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='STATE_E', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(STATE_E) | Type: PathExprSegNode           | Symbol: Symbol{name='STATE_E', kind=CONSTANT, scopeLevel=0}
Node: STATE_E              | Type: IdentifierNode            | Symbol: Symbol{name='STATE_E', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='output_table', kind=PARAMETER, scopeLevel=1}
Node: PathExprSeg(output_table) | Type: PathExprSegNode           | Symbol: Symbol{name='output_table', kind=PARAMETER, scopeLevel=1}
Node: output_table         | Type: IdentifierNode            | Symbol: Symbol{name='output_table', kind=PARAMETER, scopeLevel=1}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='STATE_E', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(STATE_E) | Type: PathExprSegNode           | Symbol: Symbol{name='STATE_E', kind=CONSTANT, scopeLevel=0}
Node: STATE_E              | Type: IdentifierNode            | Symbol: Symbol{name='STATE_E', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='INPUT_X', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(INPUT_X) | Type: PathExprSegNode           | Symbol: Symbol{name='INPUT_X', kind=CONSTANT, scopeLevel=0}
Node: INPUT_X              | Type: IdentifierNode            | Symbol: Symbol{name='INPUT_X', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='output_table', kind=PARAMETER, scopeLevel=1}
Node: PathExprSeg(output_table) | Type: PathExprSegNode           | Symbol: Symbol{name='output_table', kind=PARAMETER, scopeLevel=1}
Node: output_table         | Type: IdentifierNode            | Symbol: Symbol{name='output_table', kind=PARAMETER, scopeLevel=1}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='STATE_E', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(STATE_E) | Type: PathExprSegNode           | Symbol: Symbol{name='STATE_E', kind=CONSTANT, scopeLevel=0}
Node: STATE_E              | Type: IdentifierNode            | Symbol: Symbol{name='STATE_E', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='INPUT_Y', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(INPUT_Y) | Type: PathExprSegNode           | Symbol: Symbol{name='INPUT_Y', kind=CONSTANT, scopeLevel=0}
Node: INPUT_Y              | Type: IdentifierNode            | Symbol: Symbol{name='INPUT_Y', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='output_table', kind=PARAMETER, scopeLevel=1}
Node: PathExprSeg(output_table) | Type: PathExprSegNode           | Symbol: Symbol{name='output_table', kind=PARAMETER, scopeLevel=1}
Node: output_table         | Type: IdentifierNode            | Symbol: Symbol{name='output_table', kind=PARAMETER, scopeLevel=1}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='STATE_E', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(STATE_E) | Type: PathExprSegNode           | Symbol: Symbol{name='STATE_E', kind=CONSTANT, scopeLevel=0}
Node: STATE_E              | Type: IdentifierNode            | Symbol: Symbol{name='STATE_E', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='INPUT_Z', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(INPUT_Z) | Type: PathExprSegNode           | Symbol: Symbol{name='INPUT_Z', kind=CONSTANT, scopeLevel=0}
Node: INPUT_Z              | Type: IdentifierNode            | Symbol: Symbol{name='INPUT_Z', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='transition_table', kind=PARAMETER, scopeLevel=1}
Node: PathExprSeg(transition_table) | Type: PathExprSegNode           | Symbol: Symbol{name='transition_table', kind=PARAMETER, scopeLevel=1}
Node: transition_table     | Type: IdentifierNode            | Symbol: Symbol{name='transition_table', kind=PARAMETER, scopeLevel=1}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='STATE_F', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(STATE_F) | Type: PathExprSegNode           | Symbol: Symbol{name='STATE_F', kind=CONSTANT, scopeLevel=0}
Node: STATE_F              | Type: IdentifierNode            | Symbol: Symbol{name='STATE_F', kind=CONSTANT, scopeLevel=0}
