=== Symbol Debug Test ===
Enter Rust code (Ctrl+D to finish):
Father relationships set successfully.
Self and Self semantic checking completed successfully.
Namespace semantic checking completed successfully.

=== Symbol Debug Output ===
Node: Function(pm_rand_update) | Type: FunctionNode              | Symbol: Symbol{name='pm_rand_update', kind=FUNCTION, scopeLevel=0}
Node: i                    | Type: IdentifierNode            | Symbol: Symbol{name='i', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExprSeg(usize)   | Type: PathExprSegNode           | Symbol: Symbol{name='usize', kind=BUILTIN_TYPE, scopeLevel=0}
Node: usize                | Type: IdentifierNode            | Symbol: Symbol{name='usize', kind=BUILTIN_TYPE, scopeLevel=0}
Node: j                    | Type: IdentifierNode            | Symbol: Symbol{name='j', kind=LOCAL_VARIABLE, scopeLevel=3}
Node: PathExprSeg(usize)   | Type: PathExprSegNode           | Symbol: Symbol{name='usize', kind=BUILTIN_TYPE, scopeLevel=0}
Node: usize                | Type: IdentifierNode            | Symbol: Symbol{name='usize', kind=BUILTIN_TYPE, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='i', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExprSeg(i)       | Type: PathExprSegNode           | Symbol: Symbol{name='i', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: i                    | Type: IdentifierNode            | Symbol: Symbol{name='i', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='j', kind=LOCAL_VARIABLE, scopeLevel=3}
Node: PathExprSeg(j)       | Type: PathExprSegNode           | Symbol: Symbol{name='j', kind=LOCAL_VARIABLE, scopeLevel=3}
Node: j                    | Type: IdentifierNode            | Symbol: Symbol{name='j', kind=LOCAL_VARIABLE, scopeLevel=3}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='i', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExprSeg(i)       | Type: PathExprSegNode           | Symbol: Symbol{name='i', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: i                    | Type: IdentifierNode            | Symbol: Symbol{name='i', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='MAZE_SIZE', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(MAZE_SIZE) | Type: PathExprSegNode           | Symbol: Symbol{name='MAZE_SIZE', kind=CONSTANT, scopeLevel=0}
Node: MAZE_SIZE            | Type: IdentifierNode            | Symbol: Symbol{name='MAZE_SIZE', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='j', kind=LOCAL_VARIABLE, scopeLevel=3}
Node: PathExprSeg(j)       | Type: PathExprSegNode           | Symbol: Symbol{name='j', kind=LOCAL_VARIABLE, scopeLevel=3}
Node: j                    | Type: IdentifierNode            | Symbol: Symbol{name='j', kind=LOCAL_VARIABLE, scopeLevel=3}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='MAZE_SIZE', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(MAZE_SIZE) | Type: PathExprSegNode           | Symbol: Symbol{name='MAZE_SIZE', kind=CONSTANT, scopeLevel=0}
Node: MAZE_SIZE            | Type: IdentifierNode            | Symbol: Symbol{name='MAZE_SIZE', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='maze', kind=PARAMETER, scopeLevel=1}
Node: PathExprSeg(maze)    | Type: PathExprSegNode           | Symbol: Symbol{name='maze', kind=PARAMETER, scopeLevel=1}
Node: maze                 | Type: IdentifierNode            | Symbol: Symbol{name='maze', kind=PARAMETER, scopeLevel=1}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='i', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExprSeg(i)       | Type: PathExprSegNode           | Symbol: Symbol{name='i', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: i                    | Type: IdentifierNode            | Symbol: Symbol{name='i', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='j', kind=LOCAL_VARIABLE, scopeLevel=3}
Node: PathExprSeg(j)       | Type: PathExprSegNode           | Symbol: Symbol{name='j', kind=LOCAL_VARIABLE, scopeLevel=3}
Node: j                    | Type: IdentifierNode            | Symbol: Symbol{name='j', kind=LOCAL_VARIABLE, scopeLevel=3}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='current_seed', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExprSeg(current_seed) | Type: PathExprSegNode           | Symbol: Symbol{name='current_seed', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: current_seed         | Type: IdentifierNode            | Symbol: Symbol{name='current_seed', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='pm_rand_update', kind=FUNCTION, scopeLevel=0}
Node: PathExprSeg(pm_rand_update) | Type: PathExprSegNode           | Symbol: Symbol{name='pm_rand_update', kind=FUNCTION, scopeLevel=0}
Node: pm_rand_update       | Type: IdentifierNode            | Symbol: Symbol{name='pm_rand_update', kind=FUNCTION, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='current_seed', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExprSeg(current_seed) | Type: PathExprSegNode           | Symbol: Symbol{name='current_seed', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: current_seed         | Type: IdentifierNode            | Symbol: Symbol{name='current_seed', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='current_seed', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExprSeg(current_seed) | Type: PathExprSegNode           | Symbol: Symbol{name='current_seed', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: current_seed         | Type: IdentifierNode            | Symbol: Symbol{name='current_seed', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='maze', kind=PARAMETER, scopeLevel=1}
Node: PathExprSeg(maze)    | Type: PathExprSegNode           | Symbol: Symbol{name='maze', kind=PARAMETER, scopeLevel=1}
Node: maze                 | Type: IdentifierNode            | Symbol: Symbol{name='maze', kind=PARAMETER, scopeLevel=1}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='i', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExprSeg(i)       | Type: PathExprSegNode           | Symbol: Symbol{name='i', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: i                    | Type: IdentifierNode            | Symbol: Symbol{name='i', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='j', kind=LOCAL_VARIABLE, scopeLevel=3}
Node: PathExprSeg(j)       | Type: PathExprSegNode           | Symbol: Symbol{name='j', kind=LOCAL_VARIABLE, scopeLevel=3}
Node: j                    | Type: IdentifierNode            | Symbol: Symbol{name='j', kind=LOCAL_VARIABLE, scopeLevel=3}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='maze', kind=PARAMETER, scopeLevel=1}
Node: PathExprSeg(maze)    | Type: PathExprSegNode           | Symbol: Symbol{name='maze', kind=PARAMETER, scopeLevel=1}
Node: maze                 | Type: IdentifierNode            | Symbol: Symbol{name='maze', kind=PARAMETER, scopeLevel=1}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='i', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExprSeg(i)       | Type: PathExprSegNode           | Symbol: Symbol{name='i', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: i                    | Type: IdentifierNode            | Symbol: Symbol{name='i', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='j', kind=LOCAL_VARIABLE, scopeLevel=3}
Node: PathExprSeg(j)       | Type: PathExprSegNode           | Symbol: Symbol{name='j', kind=LOCAL_VARIABLE, scopeLevel=3}
Node: j                    | Type: IdentifierNode            | Symbol: Symbol{name='j', kind=LOCAL_VARIABLE, scopeLevel=3}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='j', kind=LOCAL_VARIABLE, scopeLevel=3}
Node: PathExprSeg(j)       | Type: PathExprSegNode           | Symbol: Symbol{name='j', kind=LOCAL_VARIABLE, scopeLevel=3}
Node: j                    | Type: IdentifierNode            | Symbol: Symbol{name='j', kind=LOCAL_VARIABLE, scopeLevel=3}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='j', kind=LOCAL_VARIABLE, scopeLevel=3}
Node: PathExprSeg(j)       | Type: PathExprSegNode           | Symbol: Symbol{name='j', kind=LOCAL_VARIABLE, scopeLevel=3}
Node: j                    | Type: IdentifierNode            | Symbol: Symbol{name='j', kind=LOCAL_VARIABLE, scopeLevel=3}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='j', kind=LOCAL_VARIABLE, scopeLevel=3}
Node: PathExprSeg(j)       | Type: PathExprSegNode           | Symbol: Symbol{name='j', kind=LOCAL_VARIABLE, scopeLevel=3}
Node: j                    | Type: IdentifierNode            | Symbol: Symbol{name='j', kind=LOCAL_VARIABLE, scopeLevel=3}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='MAZE_SIZE', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(MAZE_SIZE) | Type: PathExprSegNode           | Symbol: Symbol{name='MAZE_SIZE', kind=CONSTANT, scopeLevel=0}
Node: MAZE_SIZE            | Type: IdentifierNode            | Symbol: Symbol{name='MAZE_SIZE', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='i', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExprSeg(i)       | Type: PathExprSegNode           | Symbol: Symbol{name='i', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: i                    | Type: IdentifierNode            | Symbol: Symbol{name='i', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='i', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExprSeg(i)       | Type: PathExprSegNode           | Symbol: Symbol{name='i', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: i                    | Type: IdentifierNode            | Symbol: Symbol{name='i', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='i', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExprSeg(i)       | Type: PathExprSegNode           | Symbol: Symbol{name='i', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: i                    | Type: IdentifierNode            | Symbol: Symbol{name='i', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='MAZE_SIZE', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(MAZE_SIZE) | Type: PathExprSegNode           | Symbol: Symbol{name='MAZE_SIZE', kind=CONSTANT, scopeLevel=0}
Node: MAZE_SIZE            | Type: IdentifierNode            | Symbol: Symbol{name='MAZE_SIZE', kind=CONSTANT, scopeLevel=0}
Node: Function(solve_maze) | Type: FunctionNode              | Symbol: Symbol{name='solve_maze', kind=FUNCTION, scopeLevel=0}
Node: solve_maze           | Type: IdentifierNode            | Symbol: Symbol{name='solve_maze', kind=FUNCTION, scopeLevel=0}
Node: maze                 | Type: IdentifierNode            | Symbol: Symbol{name='maze', kind=PARAMETER, scopeLevel=1}
Node: PathExprSeg(i32)     | Type: PathExprSegNode           | Symbol: Symbol{name='i32', kind=BUILTIN_TYPE, scopeLevel=0}
Node: i32                  | Type: IdentifierNode            | Symbol: Symbol{name='i32', kind=BUILTIN_TYPE, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='MAZE_SIZE', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(MAZE_SIZE) | Type: PathExprSegNode           | Symbol: Symbol{name='MAZE_SIZE', kind=CONSTANT, scopeLevel=0}
Node: MAZE_SIZE            | Type: IdentifierNode            | Symbol: Symbol{name='MAZE_SIZE', kind=CONSTANT, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='MAZE_SIZE', kind=CONSTANT, scopeLevel=0}
Node: PathExprSeg(MAZE_SIZE) | Type: PathExprSegNode           | Symbol: Symbol{name='MAZE_SIZE', kind=CONSTANT, scopeLevel=0}
Node: MAZE_SIZE            | Type: IdentifierNode            | Symbol: Symbol{name='MAZE_SIZE', kind=CONSTANT, scopeLevel=0}
Node: start_x              | Type: IdentifierNode            | Symbol: Symbol{name='start_x', kind=PARAMETER, scopeLevel=1}
Node: PathExprSeg(i32)     | Type: PathExprSegNode           | Symbol: Symbol{name='i32', kind=BUILTIN_TYPE, scopeLevel=0}
Node: i32                  | Type: IdentifierNode            | Symbol: Symbol{name='i32', kind=BUILTIN_TYPE, scopeLevel=0}
Node: start_y              | Type: IdentifierNode            | Symbol: Symbol{name='start_y', kind=PARAMETER, scopeLevel=1}
Node: PathExprSeg(i32)     | Type: PathExprSegNode           | Symbol: Symbol{name='i32', kind=BUILTIN_TYPE, scopeLevel=0}
Node: i32                  | Type: IdentifierNode            | Symbol: Symbol{name='i32', kind=BUILTIN_TYPE, scopeLevel=0}
Node: end_x                | Type: IdentifierNode            | Symbol: Symbol{name='end_x', kind=PARAMETER, scopeLevel=1}
Node: PathExprSeg(i32)     | Type: PathExprSegNode           | Symbol: Symbol{name='i32', kind=BUILTIN_TYPE, scopeLevel=0}
Node: i32                  | Type: IdentifierNode            | Symbol: Symbol{name='i32', kind=BUILTIN_TYPE, scopeLevel=0}
Node: end_y                | Type: IdentifierNode            | Symbol: Symbol{name='end_y', kind=PARAMETER, scopeLevel=1}
Node: PathExprSeg(i32)     | Type: PathExprSegNode           | Symbol: Symbol{name='i32', kind=BUILTIN_TYPE, scopeLevel=0}
Node: i32                  | Type: IdentifierNode            | Symbol: Symbol{name='i32', kind=BUILTIN_TYPE, scopeLevel=0}
Node: PathExprSeg(i32)     | Type: PathExprSegNode           | Symbol: Symbol{name='i32', kind=BUILTIN_TYPE, scopeLevel=0}
Node: i32                  | Type: IdentifierNode            | Symbol: Symbol{name='i32', kind=BUILTIN_TYPE, scopeLevel=0}
Node: x                    | Type: IdentifierNode            | Symbol: Symbol{name='x', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExprSeg(i32)     | Type: PathExprSegNode           | Symbol: Symbol{name='i32', kind=BUILTIN_TYPE, scopeLevel=0}
Node: i32                  | Type: IdentifierNode            | Symbol: Symbol{name='i32', kind=BUILTIN_TYPE, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='start_x', kind=PARAMETER, scopeLevel=1}
Node: PathExprSeg(start_x) | Type: PathExprSegNode           | Symbol: Symbol{name='start_x', kind=PARAMETER, scopeLevel=1}
Node: start_x              | Type: IdentifierNode            | Symbol: Symbol{name='start_x', kind=PARAMETER, scopeLevel=1}
Node: y                    | Type: IdentifierNode            | Symbol: Symbol{name='y', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExprSeg(i32)     | Type: PathExprSegNode           | Symbol: Symbol{name='i32', kind=BUILTIN_TYPE, scopeLevel=0}
Node: i32                  | Type: IdentifierNode            | Symbol: Symbol{name='i32', kind=BUILTIN_TYPE, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='start_y', kind=PARAMETER, scopeLevel=1}
Node: PathExprSeg(start_y) | Type: PathExprSegNode           | Symbol: Symbol{name='start_y', kind=PARAMETER, scopeLevel=1}
Node: start_y              | Type: IdentifierNode            | Symbol: Symbol{name='start_y', kind=PARAMETER, scopeLevel=1}
Node: steps                | Type: IdentifierNode            | Symbol: Symbol{name='steps', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExprSeg(i32)     | Type: PathExprSegNode           | Symbol: Symbol{name='i32', kind=BUILTIN_TYPE, scopeLevel=0}
Node: i32                  | Type: IdentifierNode            | Symbol: Symbol{name='i32', kind=BUILTIN_TYPE, scopeLevel=0}
Node: dir                  | Type: IdentifierNode            | Symbol: Symbol{name='dir', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExprSeg(i32)     | Type: PathExprSegNode           | Symbol: Symbol{name='i32', kind=BUILTIN_TYPE, scopeLevel=0}
Node: i32                  | Type: IdentifierNode            | Symbol: Symbol{name='i32', kind=BUILTIN_TYPE, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='x', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExprSeg(x)       | Type: PathExprSegNode           | Symbol: Symbol{name='x', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: x                    | Type: IdentifierNode            | Symbol: Symbol{name='x', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='end_x', kind=PARAMETER, scopeLevel=1}
Node: PathExprSeg(end_x)   | Type: PathExprSegNode           | Symbol: Symbol{name='end_x', kind=PARAMETER, scopeLevel=1}
Node: end_x                | Type: IdentifierNode            | Symbol: Symbol{name='end_x', kind=PARAMETER, scopeLevel=1}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='y', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExprSeg(y)       | Type: PathExprSegNode           | Symbol: Symbol{name='y', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: y                    | Type: IdentifierNode            | Symbol: Symbol{name='y', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='end_y', kind=PARAMETER, scopeLevel=1}
Node: PathExprSeg(end_y)   | Type: PathExprSegNode           | Symbol: Symbol{name='end_y', kind=PARAMETER, scopeLevel=1}
Node: end_y                | Type: IdentifierNode            | Symbol: Symbol{name='end_y', kind=PARAMETER, scopeLevel=1}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='steps', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExprSeg(steps)   | Type: PathExprSegNode           | Symbol: Symbol{name='steps', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: steps                | Type: IdentifierNode            | Symbol: Symbol{name='steps', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: turned               | Type: IdentifierNode            | Symbol: Symbol{name='turned', kind=LOCAL_VARIABLE, scopeLevel=3}
Node: PathExprSeg(bool)    | Type: PathExprSegNode           | Symbol: Symbol{name='bool', kind=BUILTIN_TYPE, scopeLevel=0}
Node: bool                 | Type: IdentifierNode            | Symbol: Symbol{name='bool', kind=BUILTIN_TYPE, scopeLevel=0}
Node: i                    | Type: IdentifierNode            | Symbol: Symbol{name='i', kind=LOCAL_VARIABLE, scopeLevel=3}
Node: PathExprSeg(i32)     | Type: PathExprSegNode           | Symbol: Symbol{name='i32', kind=BUILTIN_TYPE, scopeLevel=0}
Node: i32                  | Type: IdentifierNode            | Symbol: Symbol{name='i32', kind=BUILTIN_TYPE, scopeLevel=0}
Node: next_dir             | Type: IdentifierNode            | Symbol: Symbol{name='next_dir', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: PathExprSeg(i32)     | Type: PathExprSegNode           | Symbol: Symbol{name='i32', kind=BUILTIN_TYPE, scopeLevel=0}
Node: i32                  | Type: IdentifierNode            | Symbol: Symbol{name='i32', kind=BUILTIN_TYPE, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='dir', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExprSeg(dir)     | Type: PathExprSegNode           | Symbol: Symbol{name='dir', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: dir                  | Type: IdentifierNode            | Symbol: Symbol{name='dir', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='i', kind=LOCAL_VARIABLE, scopeLevel=3}
Node: PathExprSeg(i)       | Type: PathExprSegNode           | Symbol: Symbol{name='i', kind=LOCAL_VARIABLE, scopeLevel=3}
Node: i                    | Type: IdentifierNode            | Symbol: Symbol{name='i', kind=LOCAL_VARIABLE, scopeLevel=3}
Node: next_x               | Type: IdentifierNode            | Symbol: Symbol{name='next_x', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: PathExprSeg(i32)     | Type: PathExprSegNode           | Symbol: Symbol{name='i32', kind=BUILTIN_TYPE, scopeLevel=0}
Node: i32                  | Type: IdentifierNode            | Symbol: Symbol{name='i32', kind=BUILTIN_TYPE, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='x', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExprSeg(x)       | Type: PathExprSegNode           | Symbol: Symbol{name='x', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: x                    | Type: IdentifierNode            | Symbol: Symbol{name='x', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: next_y               | Type: IdentifierNode            | Symbol: Symbol{name='next_y', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: PathExprSeg(i32)     | Type: PathExprSegNode           | Symbol: Symbol{name='i32', kind=BUILTIN_TYPE, scopeLevel=0}
Node: i32                  | Type: IdentifierNode            | Symbol: Symbol{name='i32', kind=BUILTIN_TYPE, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='y', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExprSeg(y)       | Type: PathExprSegNode           | Symbol: Symbol{name='y', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: y                    | Type: IdentifierNode            | Symbol: Symbol{name='y', kind=LOCAL_VARIABLE, scopeLevel=2}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='next_dir', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: PathExprSeg(next_dir) | Type: PathExprSegNode           | Symbol: Symbol{name='next_dir', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: next_dir             | Type: IdentifierNode            | Symbol: Symbol{name='next_dir', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='next_y', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: PathExprSeg(next_y)  | Type: PathExprSegNode           | Symbol: Symbol{name='next_y', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: next_y               | Type: IdentifierNode            | Symbol: Symbol{name='next_y', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='next_y', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: PathExprSeg(next_y)  | Type: PathExprSegNode           | Symbol: Symbol{name='next_y', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: next_y               | Type: IdentifierNode            | Symbol: Symbol{name='next_y', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='next_dir', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: PathExprSeg(next_dir) | Type: PathExprSegNode           | Symbol: Symbol{name='next_dir', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: next_dir             | Type: IdentifierNode            | Symbol: Symbol{name='next_dir', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='next_x', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: PathExprSeg(next_x)  | Type: PathExprSegNode           | Symbol: Symbol{name='next_x', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: next_x               | Type: IdentifierNode            | Symbol: Symbol{name='next_x', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='next_x', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: PathExprSeg(next_x)  | Type: PathExprSegNode           | Symbol: Symbol{name='next_x', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: next_x               | Type: IdentifierNode            | Symbol: Symbol{name='next_x', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='next_dir', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: PathExprSeg(next_dir) | Type: PathExprSegNode           | Symbol: Symbol{name='next_dir', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: next_dir             | Type: IdentifierNode            | Symbol: Symbol{name='next_dir', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='next_y', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: PathExprSeg(next_y)  | Type: PathExprSegNode           | Symbol: Symbol{name='next_y', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: next_y               | Type: IdentifierNode            | Symbol: Symbol{name='next_y', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='next_y', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: PathExprSeg(next_y)  | Type: PathExprSegNode           | Symbol: Symbol{name='next_y', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: next_y               | Type: IdentifierNode            | Symbol: Symbol{name='next_y', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='next_x', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: PathExprSeg(next_x)  | Type: PathExprSegNode           | Symbol: Symbol{name='next_x', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: next_x               | Type: IdentifierNode            | Symbol: Symbol{name='next_x', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='next_x', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: PathExprSeg(next_x)  | Type: PathExprSegNode           | Symbol: Symbol{name='next_x', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: next_x               | Type: IdentifierNode            | Symbol: Symbol{name='next_x', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='maze', kind=PARAMETER, scopeLevel=1}
Node: PathExprSeg(maze)    | Type: PathExprSegNode           | Symbol: Symbol{name='maze', kind=PARAMETER, scopeLevel=1}
Node: maze                 | Type: IdentifierNode            | Symbol: Symbol{name='maze', kind=PARAMETER, scopeLevel=1}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='next_y', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: PathExprSeg(next_y)  | Type: PathExprSegNode           | Symbol: Symbol{name='next_y', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: next_y               | Type: IdentifierNode            | Symbol: Symbol{name='next_y', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: PathExprSeg(usize)   | Type: PathExprSegNode           | Symbol: Symbol{name='usize', kind=BUILTIN_TYPE, scopeLevel=0}
Node: usize                | Type: IdentifierNode            | Symbol: Symbol{name='usize', kind=BUILTIN_TYPE, scopeLevel=0}
Node: PathExpr             | Type: PathExprNode              | Symbol: Symbol{name='next_x', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: PathExprSeg(next_x)  | Type: PathExprSegNode           | Symbol: Symbol{name='next_x', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: next_x               | Type: IdentifierNode            | Symbol: Symbol{name='next_x', kind=LOCAL_VARIABLE, scopeLevel=4}
Node: PathExprSeg(usize)   | Type: PathExprSegNode           | Symbol: Symbol{name='usize', kind=BUILTIN_TYPE, scopeLevel=0}
